processo,assunto,camara,relator,origem,comarca,polo_mp,decisao,unanimidade,dt_publicacao,ementa,tempo,rel_idade,rel_id_municipio_nasc,rel_faculdade_direito,rel_tempo_magistratura,rel_tipo_magistrado,rel_quinto
15030588520178260536,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,03ª Câmara de Direito Criminal,TOLOZA NETO,Comarca de São Vicente / Foro de São Vicente / 3ª Vara Criminal,SAO VICENTE,Passivo,Negaram,Unânime,2019-05-30,Vistos.  (TJSP;  Apelação Criminal 1503058-85.2017.8.26.0536; Relator (a): Toloza Neto; Órgão Julgador: 3ª Câmara de Direito Criminal; Foro de São Vicente - 3ª Vara Criminal; Data do Julgamento: 30/05/2019; Data de Registro: 30/05/2019),2.406570841889117,71.52087611225188,3550308,Faculdade de Direito da Universidade de São Paulo,40.02737850787132,desembargador,não
15136203920198260228,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,02ª Câmara de Direito Criminal,LUIZ FERNANDO VAGGIONE,Comarca de São Paulo / Foro Central Criminal Barra Funda / 6ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2020-05-12,"APELAÇÃO. Tráfico ilícito de drogas. Materialidade e autoria comprovadas. Palavra de policiais militares. Validade. Confissão espontânea. Prova segura. Condenação mantida. Penas bem dosadas e fundamentadas. Aplicação do redutor do artigo 33, §4º, da Lei nº 11.343/2006. Impossibilidade. Expressiva quantidade de drogas. Regime inicial fechado mantido. Substituição da pena privativa de liberdade por pena restritiva de direitos e 'sursis'. Impossibilidade. Expressa vedação legal. Recurso improvido.  (TJSP;  Apelação Criminal 1513620-39.2019.8.26.0228; Relator (a): Luiz Fernando Vaggione; Órgão Julgador: 2ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 6ª Vara Criminal; Data do Julgamento: 12/05/2020; Data de Registro: 12/05/2020)",1.3607118412046544,66.11909650924025,3550308,Universidade Católica de Campinas,,desembargador,sim
15006581420208260530,DIREITO PENAL - Lesão Corporal - Decorrente de Violência Doméstica-Contra a Mulher,03ª Câmara de Direito Criminal,LUIZ ANTONIO CARDOSO,Comarca de São Simão / Foro de São Simão / Vara Única,SAO SIMAO,Passivo,Negaram,Unânime,2021-01-07,N/A (TJSP;  Apelação Criminal 1500658-14.2020.8.26.0530; Relator (a): Luiz Antonio Cardoso; Órgão Julgador: 3ª Câmara de Direito Criminal; Foro de São Simão - Vara Única; Data do Julgamento: 07/01/2021; Data de Registro: 07/01/2021),1.0184804928131417,68.49555099247091,3527207,Faculdade de Direito da Universidade de Taubaté,,desembargador,sim
00055567420158260319,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes contra a Ordem Tributária,03ª Câmara de Direito Criminal,ÁLVARO CASTELLO,Comarca de Lençóis Paulista / Foro de Lençóis Paulista / 2ª Vara,LENCOIS PAULISTA,Passivo,Punibilidade Extinta,Unânime,2023-08-16,N/A (TJSP;  Apelação Criminal 0005556-74.2015.8.26.0319; Relator (a): Álvaro Castello; Órgão Julgador: 3ª Câmara de Direito Criminal; Foro de Lençóis Paulista - 2ª Vara; Data do Julgamento: 16/08/2023; Data de Registro: 16/08/2023),8.621492128678987,75.34017796030116,3548500,Faculdade Católica de Direito de Santos,40.02737850787132,desembargador,não
00062839520158260363,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,14ª Câmara de Direito Criminal,MIGUEL MARQUES E SILVA,Comarca de Mogi-Mirim / Foro de Mogi Mirim / 3ª Vara,MOGI MIRIM,Passivo,Negaram,Unânime,2019-02-04,N/A (TJSP;  Apelação Criminal 0006283-95.2015.8.26.0363; Relator (a): Miguel Marques e Silva; Órgão Julgador: 14ª Câmara de Direito Criminal; Foro de Mogi Mirim - 3ª Vara; Data do Julgamento: 31/01/2019; Data de Registro: 04/02/2019),4.093086926762491,74.43942505133471,3542206,Faculdade de Direito da Pontifícia Universidade Católica de São Paulo,37.59069130732375,desembargador,não
30018034820138260248,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,13ª Câmara de Direito Criminal,CARDOSO PERPÉTUO,Comarca de Indaiatuba / Foro de Indaiatuba / 2ª Vara Criminal,INDAIATUBA,Passivo,Negaram,Unânime,2019-09-20,N/A (TJSP;  Apelação Criminal 3001803-48.2013.8.26.0248; Relator (a): Cardoso Perpétuo; Órgão Julgador: 13ª Câmara de Direito Criminal; Foro de Indaiatuba - 2ª Vara Criminal; Data do Julgamento: 19/09/2019; Data de Registro: 20/09/2019),6.715947980835044,77.66735112936345,3524402,"Faculdade de Direito do Vale do Paraíba, Fundação Vale-Paraibana de Ensino",45.97125256673511,desembargador,não
00244225920188260050,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,07ª Câmara de Direito Criminal,FERNANDO SIMÃO,Comarca de São Paulo / Foro Central Criminal Barra Funda / 24ª Vara Criminal,SAO PAULO,Passivo,Parcialmente,Sem informação,2019-08-05,N/A (TJSP;  Apelação Criminal 0024422-59.2018.8.26.0050; Relator (a): Fernando Simão; Órgão Julgador: 7ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 24ª Vara Criminal; Data do Julgamento: 31/07/2019; Data de Registro: 05/08/2019),1.5906913073237507,64.75838466803559,3546405,Faculdade de Direito de Bauru,38.83915126625599,desembargador,não
00202806420158260196,DIREITO PENAL-Crimes contra o Patrimônio-Receptação,05ª Câmara de Direito Criminal,DAMIÃO COGAN,Comarca de Franca / Foro de Franca / 2ª Vara Criminal,FRANCA,Passivo,Negaram,Unânime,2019-02-28,"Apelação Criminal. Receptação. Pretensão de absolvição ao argumento de insuficiência probatória. Pedido subsidiário de substituição da pena privativa de liberdade por restritivas de direitos. Conjunto probatório robusto a embasar a condenação. Penas adequadas. Regime prisional mantido. Recurso improvido. De ofício, correção de erro material.  (TJSP;  Apelação Criminal 0020280-64.2015.8.26.0196; Relator (a): Damião Cogan; Órgão Julgador: 5ª Câmara de Direito Criminal; Foro de Franca - 2ª Vara Criminal; Data do Julgamento: 28/02/2019; Data de Registro: 28/02/2019)",4.158795345653662,68.66255989048597,3550308,Faculdade de Direito da Universidade de São Paulo,,desembargador,sim
15005260320198260526,DIREITO PENAL-Crimes contra o Patrimônio-Roubo,15ª Câmara de Direito Criminal,GILDA ALVES BARBOSA DIODATTI,Comarca de Salto / Foro de Salto / 2ª Vara,SALTO,Passivo,Parcialmente,Unânime,2020-05-14,"ROUBO SIMPLES. Configuração. Materialidade e autoria demonstradas nos autos. Versão e negativa do acusado José que restaram isoladas no mais do conjunto probatório. Vítima que o reconheceu em Juízo e narrou com segurança a empreitada criminosa. Declarações dos coacusados Edileine e Jomir que confirmaram que José empregou violência para, após, subtrair o veículo e outros bens do ofendido. Policiais militares que o prenderam em flagrante, na condução do automóvel da vítima. Condenação mantida.
ALTERAÇÃO DO FUNDAMENTO DA ABSOLVIÇÃO DE UM DOS RÉUS. IMPOSSIBILIDADE. Conquanto haja interesse recursal na pretensão do acusado Jomir em modificar o fundamento de sua absolvição decretada na origem, dada a possibilidade de repercussão nas esferas cível e administrativa, não se pode afirmar, a partir do conjunto probatório coligido, que esteja demonstrado que ele não tenha concorrido para a prática da infração penal que lhe foi imputada, pois o depoimento da vítima em solo policial afirmou sua participação, tendo, em Juízo, negado que ele praticara violência contra ele.
DESCLASSIFICAÇÃO PARA FURTO. INVIABILIDADE. Grave ameaça e violência perpetrada pelo apelante José bem demonstrada nos autos, pelos relatos da vítima e dos coacusados.
RECONHECIMENTO DA TENTATIVA. IMPOSSIBILIDADE. Pela teoria da amotio ou apprehensio, a mera inversão da posse é suficiente à consumação do crime de roubo, ainda que o agente seja perseguido logo após a subtração e a res furtiva tenha sido recuperada e restituída à vítima. Súmula 582 do STJ. Agente que inverteu a posse da res furtiva, não havendo dúvida também quanto à perda, pela vítima, da disponibilidade sobre a coisa subtraída.
PENAS. Base fixada no mínimo legal. Na segunda etapa, exasperação da pena em 1/4 (um quarto), ante o reconhecimento da agravante da reincidência. Redução dessa fração para 1/6, pois apenas uma a condenação apta a gerar reincidência, sendo tal percentual mais proporcional e razoável. Inexistentes outras causas de aumento ou diminuição, pena ora redimensionada para 4 (quatro) anos e 8 (oito) meses de reclusão e 11 (onze) dias-multa mínimos. 
BENEFÍCIOS E REGIME PRISIONAL. A quantidade de pena corporal aplicada, superior a quatro anos, e a violência e grave ameaça empregadas contra a pessoa impedem a substituição da pena corporal por restritivas de direitos e a concessão do sursis penal, circunstâncias tais que, aliadas à reincidência do acusado, justificam a fixação do regime inicial fechado. Inteligência do artigo 33, §§ 2º e 3º, do Código Penal. Ademais, o artigo 387, § 2º, do Código de Processo Penal, não enseja detração automática.
Recurso defensivo parcialmente provido para redimensionar a reprimenda de JOSÉ ROBERTO TEIXEIRA FRANCA para 4 (quatro) anos e 8 (oito) meses de reclusão, além de 11(onze) dias-multa mínimos, mantida, no mais, a r. sentença por seus próprios e jurídicos fundamentos.  (TJSP;  Apelação Criminal 1500526-03.2019.8.26.0526; Relator (a): Gilda  Alves Barbosa  Diodatti; Órgão Julgador: 15ª Câmara de Direito Criminal; Foro de Salto - 2ª Vara; Data do Julgamento: 14/05/2020; Data de Registro: 14/05/2020)",1.3661875427789185,57.779603011635864,3550308,Universidade de São Paulo,34.18754277891855,desembargador,não
00005595920178260616,DIREITO PENAL-Crimes contra o Patrimônio-Furto,06ª Câmara de Direito Criminal,MACHADO DE ANDRADE,Comarca de Mogi das Cruzes / Foro de Mogi das Cruzes / 1ª Vara Criminal,MOGI DAS CRUZES,Passivo,Negaram,Unânime,2018-04-16,"Detração –  Lei n. 12.736/12 –  Fixação de regime mais brando –  Inadmissibilidade –  Supressão de um grau de jurisdição,  (TJSP;  Apelação Criminal 0000559-59.2017.8.26.0616; Relator (a): Machado de Andrade; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro de Mogi das Cruzes - 1ª Vara Criminal; Data do Julgamento: 12/04/2018; Data de Registro: 16/04/2018)",1.2867898699520877,74.47227926078028,3549102,Faculdade de Direito de São João da Boa Vista,41.99041752224504,desembargador,não
00063920220188260009,DIREITO PENAL - Lesão Corporal - Decorrente de Violência Doméstica-Contra a Mulher,09ª Câmara de Direito Criminal,SILMAR FERNANDES,Comarca de São Paulo / Foro Regional de Vila Prudente / Vara Reg.Sul1 de Viol. Dom. e Fam.Cont.Mulher,SAO PAULO,Passivo,Negaram,Unânime,2019-11-29,"APELAÇÃO CRIMINAL –  Lesão corporal e ameaça – Artigo 129, caput c. c. § 9º, e artigo 147, caput, ambos do Código Penal –  Acervo probatório que justifica a procedência da ação penal –  Autoria e Materialidade comprovadas –  Palavra da vítima –  Relevância –  Palavra da testemunha –  Validade – Laudo pericial – Lesões corporais caracterizadas –  Ameaça confirmada pela prova oral –  Insubsistente a alegação de insuficiência probatória –  Legítima defesa –  Descabimento –  Não restou configurada a referente excludente de ilicitude – Alegação do acusado não restou eco nesses autos, estando demonstrada apenas que agrediu e lesionou a ofendida - APELO NÃO PROVIDO.  (TJSP;  Apelação Criminal 0006392-02.2018.8.26.0009; Relator (a): Silmar Fernandes; Órgão Julgador: 9ª Câmara de Direito Criminal; Foro Regional IX - Vila Prudente - Vara Reg.Sul1 de Viol. Dom. e Fam.Cont.Mulher; Data do Julgamento: 28/11/2019; Data de Registro: 29/11/2019)",1.9082819986310746,61.74674880219028,3550308,Faculdade Católica de Santos,35.83572895277207,desembargador,não
01024002020158260050,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,08ª Câmara de Direito Criminal,ELY AMIOKA,Comarca de São Paulo / Foro Central Criminal Barra Funda / 11ª Vara Criminal,SAO PAULO,Passivo,Negaram,Unânime,2020-05-12,"Apelação criminal –  Furto qualificado –  Sentença condenatória pelo art. 155, § 4º, inciso II, do Código Penal.
Recurso Defensivo buscando o afastamento da qualificadora referente à fraude, desclassificando o furto para sua forma 'simples', a fixação do regime inicial aberto e o afastamento da cobrança das custas processuais.
Furto –  Materialidade e autoria devidamente comprovadas –  Prisão em flagrante –  Réu que confessou parcialmente a prática criminosa –  Versão firmada pelos coesos e harmônicos depoimentos em juízo das testemunhas e da vítima –  Réu que subtraiu o celular do ofendido que estava no caixa de um estabelecimento comercial –  Manutenção da condenação como medida de rigor –  Qualificadora da fraude devidamente comprovada –  Acusado que entrou no local dos fatos e, passando-se por um cliente, solicitou ao vendedor uma calça que estava no estoque, para que assim pudesse ficar diante da res furtiva de forma totalmente desvigiada, o que de fato ocorreu.
Dosimetria –  Pena-base fixada acima do mínimo legal –  Na segunda fase, reconhecimento da circunstância atenuante da confissão espontânea, a qual foi compensada com a agravante da reincidência, a despeito do disposto no art. 67, do Código Penal –  ausência de recurso Ministerial. Na terceira fase, ausentes causas modificativas.
Regime inicial semiaberto que se mantém, eis que justificado. 
Inviabilidade de substituição da pena privativa de liberdade por restritivas de direito, por falta de amparo legal. 
Pagamento de custas processuais que é devido. Nem mesmo o beneficiário da justiça gratuita é isento de referido pagamento. Ainda que cabível eventual isenção, ela somente poderia ser concedida na fase de execução, eis que nela é
Recurso Defensivo desprovido.
Expedição de mandado de prisão, oportunamente.  (TJSP;  Apelação Criminal 0102400-20.2015.8.26.0050; Relator (a): Ely Amioka; Órgão Julgador: 8ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 11ª Vara Criminal; Data do Julgamento: 12/05/2020; Data de Registro: 12/05/2020)",5.360711841204655,,,,,juiz substituto 2º grau,
30023253020138260554,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,13ª Câmara de Direito Criminal,DE PAULA SANTOS,Comarca de Santo André / Foro de Santo André / 2ª Vara Criminal,SANTO ANDRE,Passivo,Negaram,Unânime,2018-07-20,"APELAÇÃO CRIMINAL –  Dois furtos consumados (em concurso formal entre si) e um tentado, em continuidade delitiva –  Materialidade e autoria comprovadas –  Condenações mantidas –  Reconhecimento, agora, da existência da figura privilegiada (art. 155, § 2º, do Código Penal) –  Regimes prisionais mantidos –  Negado provimento aos recursos, com esclarecimento, de ofício, quanto à classificação delitiva apontada no dispositivo da sentença, nos termos da imputação feita e da fundamentação da decisão apelada.  (TJSP;  Apelação Criminal 3002325-30.2013.8.26.0554; Relator (a): De Paula Santos; Órgão Julgador: 13ª Câmara de Direito Criminal; Foro de Santo André - 2ª Vara Criminal; Data do Julgamento: 19/07/2018; Data de Registro: 20/07/2018)",5.546885694729637,61.620807665982205,3550308,Faculdade de Direito da Universidade de São Paulo,35.83572895277207,desembargador,não
00020229720178260628,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,03ª Câmara de Direito Criminal,LUIZ ANTONIO CARDOSO,Comarca de Itapevi / Foro de Itapevi / Vara Criminal,ITAPEVI,Passivo,Negaram,Unânime,2020-05-14,N/A (TJSP;  Apelação Criminal 0002022-97.2017.8.26.0628; Relator (a): Luiz Antonio Cardoso; Órgão Julgador: 3ª Câmara de Direito Criminal; Foro de Itapevi - Vara Criminal; Data do Julgamento: 14/05/2020; Data de Registro: 14/05/2020),3.3648186173853527,68.49555099247091,3527207,Faculdade de Direito da Universidade de Taubaté,,desembargador,sim
00055734820148260157,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,01ª Câmara Criminal Extraordinária,LUIS AUGUSTO DE SAMPAIO ARRUDA,Comarca de Cubatão / Foro de Cubatão / 3ª. Vara Judicial,CUBATAO,Passivo,Parcialmente,Unânime,2016-02-16,"APELAÇÃO CRIMINAL –  ARTIGO 155, ""CAPUT"" E § 2º, DO CP - ABSOLVIÇÃO POR INSUFICIENCIA DE PROVAS OU POR ATIPICIDADE DA CONDUTA, COM BASE NO PRINCÍPIO DA INSIGNIFICÂNCIA –  IMPOSSIBILIDADE –  Não há que se falar em insuficiência de provas quando o conjunto probatório se revelou uníssono em demonstrar a materialidade e autoria do delito. ""Res furtiva"" de valor que não pode ser considerado insignificante ou irrisório. Ausência dos requisitos do denominado princípio da insignificância. Recurso parcialmente provido, somente para afastar as circunstâncias judiciais desfavoráveis, contudo sem repercussão na pena definitiva, bem como para fixar o regime inicial aberto e substituir a pena privativa de liberdade por uma restritiva de direito, corrigindo-se, de ofício, erro material constante no dispositivo da sentença, relativo à capitulação legal.   (TJSP;  Apelação Criminal 0005573-48.2014.8.26.0157; Relator (a): Luis Augusto de Sampaio Arruda; Órgão Julgador: 1ª Câmara Criminal Extraordinária; Foro de Cubatão - 3ª. Vara Judicial; Data do Julgamento: 03/02/2016; Data de Registro: 16/02/2016)",2.1245722108145104,59.3429158110883,3550308,Universidade de São Paulo,34.562628336755644,desembargador,não
00001026120128260629,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,02ª Câmara de Direito Criminal,SILMAR FERNANDES,Comarca de Tietê / Foro de Tietê / 1ª Vara,TIETE,Passivo,Parcialmente,Maioria,2017-09-06,N/A (TJSP;  Apelação Criminal 0000102-61.2012.8.26.0629; Relator (a): Almeida Sampaio; Órgão Julgador: 2ª Câmara de Direito Criminal; Foro de Tietê - 1ª Vara; Data do Julgamento: 07/08/2017; Data de Registro: 06/09/2017),5.68104038329911,61.74674880219028,3550308,Faculdade Católica de Santos,35.83572895277207,desembargador,não
30049631520138260270,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,06ª Câmara de Direito Criminal,JOSÉ RAUL GAVIÃO DE ALMEIDA,Comarca de Itapeva / Foro de Itapeva / 3ª. Vara Judicial,ITAPEVA,Passivo,Negaram,Unânime,2016-10-17,N/A (TJSP;  Apelação Criminal 3004963-15.2013.8.26.0270; Relator (a): José Raul Gavião de Almeida; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro de Itapeva - 3ª. Vara Judicial; Data do Julgamento: 13/10/2016; Data de Registro: 17/10/2016),3.79192334017796,68.12320328542094,3522307,Faculdade de Direito da Pontifícia Universidade Católica de Campinas,40.89253935660506,desembargador,não
00044190420128260306,DIREITO PENAL - Crimes contra o Patrimônio - Furto Qualificado,07ª Câmara Criminal Extraordinária,LUIZ ANTONIO CARDOSO,Comarca de José Bonifácio / Foro de José Bonifácio / 2ª Vara,JOSE BONIFACIO,Passivo,Parcialmente,Unânime,2016-10-07,N/A (TJSP;  Apelação Criminal 0004419-04.2012.8.26.0306; Relator (a): Luiz Antonio Cardoso; Órgão Julgador: 7ª Câmara Criminal Extraordinária; Foro de José Bonifácio - 2ª Vara; Data do Julgamento: 05/10/2016; Data de Registro: 07/10/2016),4.766598220396989,68.49555099247091,3527207,Faculdade de Direito da Universidade de Taubaté,,desembargador,sim
00030295220158260416,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,11ª Câmara de Direito Criminal,XAVIER DE SOUZA,Comarca de Panorama / Foro de Panorama / 1ª Vara Jucicial,PANORAMA,Ativo,Provido,Unânime,2018-02-06,N/A (TJSP;  Apelação Criminal 0003029-52.2015.8.26.0416; Relator (a): Xavier de Souza; Órgão Julgador: 11ª Câmara de Direito Criminal; Foro de Panorama - 1ª Vara Judicial; Data do Julgamento: 31/01/2018; Data de Registro: 06/02/2018),3.0992470910335386,66.42299794661191,3548500,Faculdade Católica de Direito de Santos,41.99041752224504,desembargador,não
00061866420148260223,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,09ª Câmara de Direito Criminal,SÉRGIO COELHO,Comarca de Guarujá / Foro de Guarujá / 3ª Vara Criminal,GUARUJA,Passivo,Negaram,Unânime,2016-09-14,"Apelação. Tráfico de droga. Recurso defensivo buscando a desclassificação para o crime do artigo 28 da Lei nº 11.343/2006. Impossibilidade. Autoria e materialidade comprovadas. Existência de amplo conjunto probatório, suficiente para embasar a condenação, nos moldes em que proferida. Pena básica fixada em 1/6 (um sexto) acima do mínimo legal. Recurso ministerial postulando a exclusão da causa de diminuição de pena prevista no artigo 33, § 4º, da Lei n° 11.343/2006. Acolhimento. Diversidade e quantidade de droga apreendida, aliada às circunstâncias da apreensão, que não recomendam a concessão da benesse. Réu considerado semi-imputável pela r. sentença, malgrado a existência de laudo pericial atestando sua imputabilidade. Manutenção da redução da pena na fração de 1/3 (um terço). Pena redimensionada. Impossibilidade de substituição da sanção privativa de liberdade por restritivas de direitos (art. 44, inc. III, do CP). Regime inicial fechado mantido. Recurso ministerial provido. Recurso do réu desprovido.   (TJSP;  Apelação Criminal 0006186-64.2014.8.26.0223; Relator (a): Sérgio Coelho; Órgão Julgador: 9ª Câmara de Direito Criminal; Foro de Guarujá - 3ª Vara Criminal; Data do Julgamento: 08/09/2016; Data de Registro: 14/09/2016)",2.702258726899384,71.05270362765229,3550308,Faculdade de Direito das Faculdades Metropolitanas Unidas,38.83915126625599,desembargador,não
00033394220158260292,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,08ª Câmara de Direito Criminal,GRASSI NETO,Comarca de Jacareí / Foro de Jacareí / 2ª Vara Criminal,JACAREI,Passivo,Negaram,Unânime,2019-05-29,"Corrupção de menor –  Crime formal –  Desnecessária a comprovação de que a conduta efetivamente desvirtuou a criança ou o adolescente –  Entendimento
Não é necessária a demonstração de que a conduta do agente teria efetivamente desvirtuado criança ou adolescente para que o tipo penal do art. 244-B do Estatuto da Criança e do Adolescente reste configurado. O Superior Tribunal de Justiça consolidou o entendimento, no Enunciado n. 500, de sua Súmula de Jurisprudência, de que a corrupção de menores consiste em crime de natureza formal. Para sua caracterização basta, assim, haver a comprovação de que um menor teria participado da prática de um crime juntamente com um agente maior de 18 anos. É, ainda, irrelevante o fato de a criança ou o adolescente ostentar ou não prática anterior de fatos delituosos, uma vez que, a cada novo crime cometido, esse menor se corromperia ainda mais. Pondere-se, por fim, que o bem jurídico protegido por aludido tipo penal tem como objetivo não apenas impedir a inserção esse menor na carreira criminal, mas também que nela permaneça.

Apelação –  Mandado de Prisão a ser expedido após acórdão condenatório proferido por órgão de Segundo Grau no qual impôs-se pena privativa de liberdade –  Trânsito em Julgado da matéria de fato –  Admissibilidade –  Interposição eventual de Recursos Especial e Extraordinário desprovida de efeito suspensivo
Eventuais recursos de natureza especial ou extraordinária que venham a ser interpostos, respectivamente para o STJ ou para o STF, não estão abarcados na ideia de duplo grau de jurisdição, mesmo porque vêm eles desprovidos de efeito devolutivo amplo, na medida em que não se prestam ao debate da matéria fático-probatória, tendo seu âmbito de cognição restrito à matéria de direito. Sua previsão não visa, com efeito, a outorgar uma terceira ou quarta oportunidades para que determinado pronunciamento jurisdicional, contra o qual o sucumbente se insurge, seja revisto; sua finalidade precípua é, antes, proporcionar a essas Cortes superiores a possibilidade de verificar se houve, in concreto, vulneração à lei federal ou às normas constitucionais, bem como, subsidiariamente, estabilizar, uniformizar e pacificar sua interpretação. 
A presunção de inocência não possui –  nenhum princípio o tem –  caráter absoluto, devendo ser analisada sempre em conjunto com os demais princípios de igual hierarquia que integram o arcabouço Constitucional, tais como aqueles da proporcionalidade e da duração razoável do processo, cabendo ao intérprete valorar cada um deles, sopesando-os, para determinar qual irá prevalecer em cada situação concreta. Em havendo colidência entre princípios, a divergência a ser dirimida será, com efeito, apenas aparente.
Na seara criminal, a coisa julgada se forma de modo fracionado, conforme a ação penal avança. O próprio Supremo Tribunal Federal reconheceu cuidar-se de instituto de envergadura constitucional, que se consolida em capítulos autônomos, cujo conteúdo vai precluindo, consoante não venha a ser atacado no curso da ação por recurso.
Torna-se, portanto, a parte relativa ao mérito da acusação e às provas ""indiscutível, imutável"", tão logo seja realizado o julgamento em segundo grau de jurisdição, de tal sorte a ocorrer exatamente nesse momento o trânsito julgado desse capítulo da decisão, devendo o Juiz, então, expedir mandado de prisão ou recomendar o condenado no estabelecimento em que estiver recolhido, bem como determinar a expedição de carta de guia, para que seja iniciado de imediato o cumprimento da pena.  (TJSP;  Apelação Criminal 0003339-42.2015.8.26.0292; Relator (a): Grassi Neto; Órgão Julgador: 8ª Câmara de Direito Criminal; Foro de Jacareí - 2ª Vara Criminal; Data do Julgamento: 23/05/2019; Data de Registro: 29/05/2019)",4.405201916495551,61.125256673511295,3550308,Faculdade de Direito da Universidade de São Paulo,37.59069130732375,desembargador,não
30064168420138260451,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas - Tráfico de Drogas e Condutas Afins,07ª Câmara de Direito Criminal,REINALDO CINTRA,Comarca de Piracicaba / Foro de Piracicaba / 1ª Vara Criminal,PIRACICABA,Ativo,Negaram,Unânime,2018-04-26,"Apelação. Porte de drogas para consumo pessoal. Art. 28 da Lei Antidrogas. Recurso do Ministério Público, pugnando pela condenação por tráfico de drogas. Circunstâncias do flagrante que não permitem concluir que o réu, de fato, estava traficando. In dubio pro reo. Sentença mantida. Recurso não provido.  (TJSP;  Apelação Criminal 3006416-84.2013.8.26.0451; Relator (a): Reinaldo Cintra; Órgão Julgador: 7ª Câmara de Direito Criminal; Foro de Piracicaba - 1ª Vara Criminal; Data do Julgamento: 25/04/2018; Data de Registro: 26/04/2018)",5.314168377823409,65.30869267624914,3514106,Faculdade de Direito da Universidade de São Paulo,35.02532511978097,desembargador,não
00056484020178260462,DIREITO PENAL - Lesão Corporal - Decorrente de Violência Doméstica-Contra a Mulher,06ª Câmara de Direito Criminal,MARCOS CORREA,Comarca de Poá / Foro de Poá / 1ª Vara Criminal,POA,Passivo,Negaram,Unânime,2019-07-10,"LESÃO CORPORAL e AMEAÇA – Violência doméstica – Autoria e materialidade comprovadas – Condenação mantida – Penas corretamente dosadas – Réu reincidente – Regime inicial semiaberto fundamentadamente fixado. 
Recurso desprovido.  (TJSP;  Apelação Criminal 0005648-40.2017.8.26.0462; Relator (a): Marcos Correa; Órgão Julgador: 6ª Câmara de Direito Criminal; Foro de Poá - 1ª Vara Criminal; Data do Julgamento: 04/07/2019; Data de Registro: 10/07/2019)",2.518822724161533,,,,,juiz substituto 2º grau,
00040132020118260596,DIREITO PENAL - Crimes contra a Fé Pública - Uso de documento falso,05ª Câmara Criminal Extraordinária,ALMEIDA SAMPAIO,Comarca de Serrana / Foro de Serrana / Vara Única,SERRANA,Passivo,Parcialmente,Unânime,2016-03-08,N/A (TJSP;  Apelação Criminal 0004013-20.2011.8.26.0596; Relator (a): Almeida Sampaio; Órgão Julgador: 5ª Câmara Criminal Extraordinária; Foro de Serrana - Vara Única; Data do Julgamento: 19/02/2016; Data de Registro: 08/03/2016),5.1827515400410675,73.94661190965093,3550308,Faculdade de Direito da Pontifícia Universidade Católica,44.17522245037645,desembargador,não
00157950820148260050,DIREITO PENAL - Crimes contra o Patrimônio - Roubo Majorado,12ª Câmara de Direito Criminal,AMABLE LOPEZ SOTO,Comarca de São Paulo / Foro Central Criminal Barra Funda / 2ª Vara Criminal,SAO PAULO,Passivo,Parcialmente,Unânime,2018-04-27,N/A (TJSP;  Apelação Criminal 0015795-08.2014.8.26.0050; Relator (a): Amable Lopez Soto; Órgão Julgador: 12ª Câmara de Direito Criminal; Foro Central Criminal Barra Funda - 2ª Vara Criminal; Data do Julgamento: 25/04/2018; Data de Registro: 27/04/2018),4.317590691307323,61.64271047227926,3548500,Faculdade de Direito da Universidade de Santos,34.58179329226557,desembargador,não
